ko_id,ko_name,n_cells,fc_1-2,pval
KO:K03013,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",2933,2.6922293,4.116132774056157e-12
KO:K02596,nitrogen fixation protein NifX,3242,2.6930442,7.930430757129672e-08
KO:K07262,serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-],6284,2.6932988,1.0885629331762767e-25
KO:K10454,kelch-like protein 17 (actinfilin),2492,2.7080512,2.334116320769221e-22
KO:K13482,xanthine dehydrogenase large subunit [EC:1.17.1.4],6428,2.711801,4.5725796201991635e-29
KO:K00146,phenylacetaldehyde dehydrogenase [EC:1.2.1.39],6247,2.7125268,2.1430733960486694e-28
KO:K11074,putrescine transport system permease protein,6288,2.7148983,7.378213806618787e-14
KO:K09150,uncharacterized protein,1662,2.7217119,2.4875828747768394e-08
KO:K07223,porphyrinogen peroxidase [EC:1.11.1.-],5534,2.7228885,0.18143756983319415
KO:K02327,DNA polymerase delta subunit 1 [EC:2.7.7.7],3965,2.7295334,8.241512746680779e-07
KO:K08279,carnitine operon protein CaiE,3942,2.730231,2.5229146242338394e-09
KO:K05578,NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2],4207,2.7304952,1.1183231497642146e-11
KO:K01974,RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4],5955,2.7317913,3.3163077516695734e-29
KO:K08259,lysostaphin [EC:3.4.24.75],3588,2.737873,5.125689103309297e-11
KO:K09818,manganese/iron transport system substrate-binding protein,5591,2.7412205,1.6602749982126032e-13
KO:K03600,stringent starvation protein B,6081,2.7434983,5.574196139917142e-10
KO:K03851,taurine-pyruvate aminotransferase [EC:2.6.1.77],4055,2.7460213,3.9373154248729566e-11
KO:K08083,"two-component system, LytTR family, response regulator AlgR",6176,2.749123,1.2477183143738851e-30
KO:K03738,aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5],6381,2.7503104,1.1158975982343326e-24
KO:K14261,alanine-synthesizing transaminase [EC:2.6.1.-],6494,2.7513502,1.5325005244222676e-55
KO:K10763,DnaA-homolog protein,6124,2.751653,4.7746034206074376e-11
KO:K15641,myxalamid-type polyketide synthase MxaF,3185,2.7541313,9.053752645556098e-24
KO:K14275,D-xylonate dehydratase [EC:4.2.1.82],1931,2.75421,4.3511179196232277e-23
KO:K01236,maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141],5678,2.7546158,1.7318984283136563e-22
KO:K00953,FAD synthetase [EC:2.7.7.2],3510,2.7546988,1.9733323148365162e-17
KO:K15255,ATP-dependent DNA helicase PIF1 [EC:3.6.4.12],4781,2.755325,0.00030589938811777695
KO:K02568,"nitrate reductase (cytochrome), electron transfer subunit",4743,2.7556915,3.2897620830026255e-10
KO:K18242,salicylate 5-hydroxylase large subunit [EC:1.14.13.172],4940,2.7561607,5.273804966605818e-22
KO:K19340,Cu-processing system ATP-binding protein,5859,2.756629,3.73083329003872e-27
KO:K05812,DTW domain-containing protein,5375,2.7588527,6.393856703090359e-05
KO:K12141,hydrogenase-4 component F [EC:1.-.-.-],5570,2.761119,1.7064126607278963e-20
KO:K08178,"MFS transporter, SHS family, lactate transporter",4489,2.7621894,1.300086236522632e-08
KO:K08359,tetrathionate reductase subunit C,1469,2.7632377,1.1452166629249041e-08
KO:K16338,syndecan 4,3760,2.7674403,2.077785960409447e-05
KO:K01637,isocitrate lyase [EC:4.1.3.1],6416,2.7677736,2.615977232455194e-30
KO:K09144,uncharacterized protein,5907,2.7685118,9.743168905841647e-30
KO:K07515,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211],2469,2.7695749,5.065290483373223e-24
KO:K07019,uncharacterized protein,6447,2.7698483,9.8013734334178e-41
KO:K07772,"two-component system, OmpR family, torCAD operon response regulator TorR",4268,2.770588,8.29059783540698e-06
KO:K16563,succinoglycan biosynthesis protein ExoV,3637,2.7707858,4.231748386037198e-32
KO:K13532,"two-component system, sporulation sensor kinase D [EC:2.7.13.3]",2168,2.7731013,2.0591305847030546e-10
KO:K08364,periplasmic mercuric ion binding protein,5533,2.7744968,2.307384189058088e-14
KO:K01612,vanillate/4-hydroxybenzoate decarboxylase subunit C [EC:4.1.1.- 4.1.1.61],2499,2.7772038,1.593999339898351e-14
KO:K01659,2-methylcitrate synthase [EC:2.3.3.5],6371,2.778626,9.320918790470832e-21
KO:K08697,carbon dioxide concentrating mechanism protein CcmL,4391,2.7832022,1.282574584051627e-24
KO:K05563,multicomponent K+:H+ antiporter subunit F,4185,2.786107,2.1600557053695077e-08
KO:K16319,"anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]",5237,2.7893565,7.912204165508404e-20
KO:K07289,AsmA protein,6396,2.7899737,8.299103616703648e-29
KO:K02101,arabinose operon protein AraL,2071,2.7908354,3.6087380837844086e-09
KO:K15395,hybrid polyketide synthase / nonribosomal peptide synthetase FtdB,3826,2.795322,9.905440176439291e-22
KO:K03619,hydrogenase-1 operon protein HyaE,2531,2.7955053,0.00020622549330237045
KO:K01054,acylglycerol lipase [EC:3.1.1.23],2967,2.799634,4.6545001357546363e-14
KO:K00082,5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193],5872,2.7999377,6.288073383041807e-26
KO:K01399,pseudolysin [EC:3.4.24.26],3006,2.8080754,1.8988128820131396e-21
KO:K10938,accessory colonization factor AcfC,2505,2.809362,7.092496252877517e-18
KO:K00695,sucrose synthase [EC:2.4.1.13],1982,2.8109288,1.3020191935092916e-11
KO:K03010,DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6],4054,2.812277,1.0534108382730597e-07
KO:K08975,putative membrane protein,3699,2.812398,4.368450380895092e-18
KO:K01694,tryptophan synthase [EC:4.2.1.20],3446,2.8132753,1.5013755596063347e-14
KO:K12537,"membrane fusion protein, protease secretion system",3784,2.8136103,1.8124660938058524e-07
KO:K07102,N-acetylmuramate 1-kinase [EC:2.7.1.221],6495,2.818633,2.8318815523213616e-74
KO:K03981,thiol:disulfide interchange protein DsbC [EC:5.3.4.1],6362,2.8191433,2.607886230947955e-34
KO:K01850,chorismate mutase [EC:5.4.99.5],2005,2.8240528,1.9219094622653342e-17
KO:K16254,mxaJ protein,5087,2.8251426,2.421884870098394e-29
KO:K12253,5-guanidino-2-oxopentanoate decarboxylase [EC:4.1.1.75],4580,2.8252614,3.893331716987849e-27
KO:K18626,trichohyalin,3939,2.8257604,6.689958452865723e-05
KO:K14439,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 [EC:3.6.4.12],5071,2.8262582,4.4089234300929134e-10
KO:K09699,2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168],6282,2.8265252,3.765576963574257e-27
KO:K12955,cation-transporting P-type ATPase I [EC:7.2.2.-],3301,2.8311746,6.143856721457493e-23
KO:K08319,L-threonate 2-dehydrogenase [EC:1.1.1.411],4480,2.8329337,4.639321356564864e-08
KO:K11179,tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-],5687,2.8331432,2.8422167726040015e-47
KO:K07376,cGMP-dependent protein kinase 1 [EC:2.7.11.12],4108,2.8339622,3.5132726893870817e-07
KO:K01781,mandelate racemase [EC:5.1.2.2],5661,2.835583,1.8229981467121564e-17
KO:K18144,"two-component system, OmpR family, response regulator AdeR",4071,2.8358994,8.403274222450832e-13
KO:K00413,ubiquinol-cytochrome c reductase cytochrome c1 subunit,6396,2.836083,1.0795699663876143e-32
KO:K11475,"GntR family transcriptional regulator, vanillate catabolism transcriptional regulator",5632,2.8396292,1.1215294702196224e-15
KO:K00108,choline dehydrogenase [EC:1.1.99.1],6447,2.8415473,1.6302939544202315e-36
KO:K15782,"Lrp/AsnC family transcriptional regulator, regulator of ectoine-degradation genes",3932,2.846858,6.438528799653771e-27
KO:K02553,regulator of ribonuclease activity A,5941,2.8571663,3.378012145489451e-11
KO:K16874,"2,5-furandicarboxylate decarboxylase 1",5921,2.8585463,1.2777969593648402e-37
KO:K00450,"gentisate 1,2-dioxygenase [EC:1.13.11.4]",6241,2.8622272,1.0686845835086628e-23
KO:K17893,ubiquinol oxidase [EC:1.10.3.11],4088,2.8636718,1.2703025749937037e-28
KO:K12261,2-hydroxyacyl-CoA lyase 1 [EC:4.1.-.-],4439,2.8644776,3.780839587484044e-24
KO:K09987,uncharacterized protein,6123,2.8675246,1.0035459366666092e-09
KO:K07649,"two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]",6295,2.8689213,1.1614514932583616e-25
KO:K06186,outer membrane protein assembly factor BamE,5970,2.8709993,8.986341101338615e-11
KO:K01634,sphinganine-1-phosphate aldolase [EC:4.1.2.27],3726,2.8722706,1.6022373089952633e-09
KO:K12143,hydrogenase-4 component H,2766,2.8733923,7.516118946140788e-16
KO:K19164,antitoxin CcdA,5526,2.8736515,4.28626231871958e-07
KO:K17999,iron-hydrogenase subunit gamma [EC:1.12.1.4],1015,2.8790722,8.352862951809612e-08
KO:K04044,molecular chaperone HscA,6331,2.8798146,1.0298121995030862e-26
KO:K00242,"succinate dehydrogenase / fumarate reductase, membrane anchor subunit",6484,2.8809114,7.486071381396865e-38
KO:K03831,molybdopterin adenylyltransferase [EC:2.7.7.75],6292,2.8826373,2.8519555035148313e-30
KO:K17064,D-2-hydroxyacid dehydrogenase (NADP+) [EC:1.1.1.272],3560,2.8834248,3.5262173703530973e-16
KO:K00039,ribitol 2-dehydrogenase [EC:1.1.1.56],4957,2.8862257,1.8191433640339383e-07
KO:K00992,N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99],6477,2.8892243,8.870968388867539e-65
KO:K11808,phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21],3535,2.8919427,6.334616205948445e-13
KO:K04752,nitrogen regulatory protein P-II 2,6461,2.8937001,8.734033812223203e-36
KO:K00227,Delta7-sterol 5-desaturase [EC:1.14.19.20],5083,2.8949409,1.0240079722398839e-28
KO:K00274,monoamine oxidase [EC:1.4.3.4],6456,2.896543,1.3096278896051042e-28
KO:K17840,aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59],4097,2.8993242,2.4394260736467707e-20
KO:K07675,"two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]",6430,2.8995678,6.940807078983935e-32
KO:K15065,"3-O-methylgallate 3,4-dioxygenase [EC:1.13.11.-]",4774,2.8996143,2.484129637981935e-27
KO:K16568,exopolysaccharide production protein ExoZ,4589,2.9003906,9.007971336217667e-13
KO:K07710,"two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]",5453,2.9006684,2.1648728878273566e-41
KO:K07698,"two-component system, sporulation sensor kinase C [EC:2.7.13.3]",1938,2.9021754,1.494832434608714e-17
KO:K18258,thiomorpholine-carboxylate dehydrogenase [EC:1.5.1.25],4475,2.90243,1.9713321748509933e-28
KO:K19000,Rho-binding antiterminator,2948,2.9026804,0.007354541503037318
KO:K07711,"two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]",5748,2.9073212,2.7422998918246144e-34
KO:K09892,cell division protein ZapB,5868,2.9156084,1.19376238957216e-09
KO:K01968,3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4],6470,2.9196515,2.3212372105628936e-62
KO:K10021,octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1],4060,2.9198895,3.3802014318480176e-16
KO:K15064,syringate O-demethylase [EC:2.1.1.-],4134,2.9218013,1.1614514932583616e-25
KO:K06447,succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71],5499,2.9231744,1.1826248306119508e-06
KO:K02293,15-cis-phytoene desaturase [EC:1.3.5.5],3862,2.9280753,1.5520713595620568e-21
KO:K11075,putrescine transport system permease protein,6302,2.9306145,3.0345926592244237e-18
KO:K13766,methylglutaconyl-CoA hydratase [EC:4.2.1.18],6482,2.930707,5.075693880830347e-68
KO:K00167,2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4],6396,2.9315302,2.3183753003996264e-43
KO:K19550,bacilysin biosynthesis oxidoreductase BacG [EC:1.3.1.-],3899,2.9327955,4.384058544493454e-26
KO:K00990,[protein-PII] uridylyltransferase [EC:2.7.7.59],6516,2.9343252,4.086813046097867e-33
KO:K02638,plastocyanin,4328,2.9349027,1.9213142672939633e-30
KO:K11312,cupin 2 domain-containing protein,5691,2.9365935,9.56402337399768e-21
KO:K06045,squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129],6369,2.9369059,1.7478138228538206e-54
KO:K01053,gluconolactonase [EC:3.1.1.17],6482,2.9398646,2.9715083225348486e-47
KO:K01113,alkaline phosphatase D [EC:3.1.3.1],6485,2.940921,3.509362181205054e-38
KO:K06992,uncharacterized protein,5420,2.943369,8.616695331922192e-08
KO:K03807,AmpE protein,3961,2.9465704,0.00020803732342459602
KO:K18983,D-galactarolactone cycloisomerase [EC:5.5.1.27],6308,2.9466233,9.602330186205043e-44
KO:K16845,(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24],6038,2.9484665,3.116759693618438e-22
KO:K00861,riboflavin kinase [EC:2.7.1.26],2708,2.9497905,8.821184768428055e-14
KO:K17218,sulfide:quinone oxidoreductase [EC:1.8.5.4],6508,2.9505382,3.9474105031040086e-67
KO:K09794,uncharacterized protein,6138,2.9514666,4.2567113510867474e-36
KO:K07647,"two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]",4406,2.9520392,3.448889379081063e-11
KO:K04755,"ferredoxin, 2Fe-2S",6453,2.9593573,1.155799070490706e-27
KO:K07156,copper resistance protein C,6126,2.9606013,7.029280278876474e-06
KO:K18845,16S rRNA (guanine(1405)-N(7))-methyltransferase [EC:2.1.1.179],3503,2.9615242,1.1718609289197668e-05
KO:K12982,heptosyltransferase I [EC:2.4.-.-],6095,2.963122,6.169004960095056e-41
KO:K09252,feruloyl esterase [EC:3.1.1.73],6201,2.9648037,2.272295958294569e-25
KO:K15467,27-O-demethylrifamycin SV methyltransferase [EC:2.1.1.315],2529,2.9658055,2.8352156501437296e-30
KO:K01849,"methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]",6479,2.9678898,1.1665152676839966e-31
KO:K17752,serine/threonine-protein kinase RsbT [EC:2.7.11.1],5402,2.9682164,2.262137003920863e-16
KO:K17048,ethylbenzene hydroxylase subunit beta,1640,2.9684725,3.834391014627497e-33
KO:K02849,heptosyltransferase III [EC:2.4.-.-],6407,2.9687445,3.8341973950604197e-38
KO:K08220,"MFS transporter, FLVCR family, feline leukemia virus subgroup C receptor-related protein",2195,2.974223,1.5323229112420044e-05
KO:K18068,"phthalate 4,5-dioxygenase [EC:1.14.12.7]",5133,2.98105,2.4474605881734865e-23
KO:K01317,acrosin [EC:3.4.21.10],3883,2.985857,3.881550650992452e-19
KO:K19597,Au+-exporting ATPase [EC:3.6.1.-],3158,2.9886298,3.46383848787411e-13
KO:K08688,creatinase [EC:3.5.3.3],4287,2.9892108,2.8435317993895154e-11
KO:K15893,glycerate dehydrogenase [EC:1.1.1.29],1517,2.9894989,1.6522835113176956e-24
KO:K18649,inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15],4232,2.992928,5.728418461828442e-25
KO:K15865,threonylcarbamoyladenosine tRNA methylthiotransferase CDKAL1 [EC:2.8.4.5],1893,2.99517,3.658537522347827e-15
KO:K08352,thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5],4536,2.9986296,3.2016018442862498e-34
KO:K07068,uncharacterized protein,6508,3.00212,7.430212394176996e-58
KO:K11336,3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.165],3508,3.0090313,1.430975612820541e-29
KO:K09931,uncharacterized protein,6414,3.0106485,1.2582967717303145e-37
KO:K11153,retinol dehydrogenase 12 [EC:1.1.1.300],4027,3.0115952,3.59020614770269e-18
KO:K02480,"two-component system, NarL family, sensor kinase [EC:2.7.13.3]",6176,3.0123684,7.48575195386032e-51
KO:K00446,"catechol 2,3-dioxygenase [EC:1.13.11.2]",6226,3.0129342,1.2946379548268286e-32
KO:K15331,tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35],4310,3.0129428,8.150520948188148e-08
KO:K00743,N-acetyllactosaminide 3-alpha-galactosyltransferase [EC:2.4.1.87],1871,3.0131302,5.0012805615004405e-12
KO:K00799,glutathione S-transferase [EC:2.5.1.18],6454,3.0146327,3.363642128185694e-23
KO:K05785,transcriptional antiterminator RfaH,6345,3.0148277,1.2692425954639698e-40
KO:K15546,"XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator",6034,3.0149775,7.645264311478816e-23
KO:K07709,"two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]",5779,3.016402,8.059614311142216e-31
KO:K01519,inosine triphosphate pyrophosphatase [EC:3.6.1.-],3306,3.020849,9.950139624619444e-10
KO:K06860,putative heme uptake system protein,6427,3.0218627,1.3906951139501578e-38
KO:K00476,aspartate beta-hydroxylase [EC:1.14.11.16],4939,3.0224922,4.4104047945229603e-07
KO:K09135,uncharacterized protein,1049,3.0245647,0.02027250334445324
KO:K03603,"GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA",2205,3.0267656,6.197301326112873e-06
KO:K05573,NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2],3578,3.0382597,7.779413914089147e-06
KO:K08994,ion channel-forming bestrophin family protein,5784,3.0386267,0.013480099237985328
KO:K16431,FAD-dependent halogenase [EC:1.14.19.-],3806,3.0420444,1.1027066031728736e-31
KO:K13020,UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335],5727,3.043479,4.123555484443189e-15
KO:K14981,"two-component system, OmpR family, response regulator ChvI",6237,3.0459278,9.201678888896369e-32
KO:K17081,prohibitin 2,3860,3.046612,3.157721767621547e-23
KO:K18333,L-fucose dehydrogenase,5520,3.0470932,6.972575189372853e-11
KO:K11902,type VI secretion system protein ImpA,6081,3.047706,1.8649861742232252e-31
KO:K07338,uncharacterized protein,4308,3.050569,1.1661817683882254e-16
KO:K00148,glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46],5231,3.0518181,4.942550940817632e-08
KO:K01692,enoyl-CoA hydratase [EC:4.2.1.17],6525,3.052596,1.2110514187355034e-76
KO:K18445,diadenosine hexaphosphate hydrolase (ATP-forming) [EC:3.6.1.61],3119,3.0553293,4.634868633278515e-08
KO:K06916,cell division protein ZapE,6386,3.0564427,2.2603357529530413e-13
KO:K19342,copper chaperone NosL,5102,3.0600955,2.5197365648625127e-23
KO:K04021,aldehyde dehydrogenase,5648,3.0613794,1.9479647015670354e-30
KO:K08869,aarF domain-containing kinase,4494,3.0616474,1.6645319861477436e-12
KO:K09937,uncharacterized protein,6356,3.0637736,7.538723368978321e-32
KO:K02458,general secretion pathway protein I,6359,3.0689821,1.1556663477281668e-40
KO:K14127,F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6],2967,3.0726025,2.099170749823404e-30
KO:K08929,photosynthetic reaction center M subunit,3725,3.0750117,3.2828991234821236e-25
KO:K06205,MioC protein,4818,3.0794384,0.000302104467639111
KO:K07708,"two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]",6488,3.0830803,1.8627098415770734e-40
KO:K19694,"two-component system, sensor histidine kinase ChiS",5808,3.0837824,8.807679025853382e-28
KO:K02485,"two-component system, response regulator",6279,3.0871878,9.473923728565495e-19
KO:K17816,8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56],2202,3.0879807,2.2762332566775695e-18
KO:K18900,"LysR family transcriptional regulator, regulator for bpeEF and oprC",4921,3.0902734,5.425126527880015e-13
KO:K17067,formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37],3222,3.0927653,1.0489151334141311e-26
KO:K13998,dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45],3338,3.0940948,0.009821219038949355
KO:K16190,glucuronokinase [EC:2.7.1.43],5161,3.0947201,1.667310445694023e-18
KO:K04062,osmotically inducible lipoprotein OsmB,3938,3.0994048,0.0023093156285665345
KO:K15918,D-glycerate 3-kinase [EC:2.7.1.31],4969,3.0994682,7.395374662635132e-07
KO:K16843,(S)-sulfolactate dehydrogenase [EC:1.1.1.310],6193,3.1014664,2.7418848439923558e-43
KO:K07152,protein SCO1,6474,3.1022806,5.524948913168821e-58
KO:K00247,fumarate reductase subunit D,5751,3.107544,5.315546740731073e-08
KO:K19715,"8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]",6123,3.1100793,2.516687484390943e-27
KO:K01820,L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-],6332,3.1111884,2.171489198043861e-21
KO:K00524,"ribonucleotide reductase, class II [EC:1.17.4.1]",2659,3.1114416,2.4808768962369224e-30
KO:K00163,pyruvate dehydrogenase E1 component [EC:1.2.4.1],6468,3.111526,5.942276354526549e-50
