,0,1,2,3,4,cluster
772,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],"K07342  SEC61G, SSS1, secE; protein transport protein SEC61 subunit gamma and related proteins",Cluster_3
773,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K07388  K07388; hydrogenase expression/formation protein,Cluster_3
774,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K07392  PRS2; AAA family ATPase,Cluster_3
775,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K07398  K07398; conserved protein with predicted RNA binding PUA domain,Cluster_3
776,ko00001,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K07405  E3.2.1.1A; alpha-amylase [EC:3.2.1.1],Cluster_3
777,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07446  trm-G10; tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213],Cluster_3
778,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07457  K07457; endonuclease III related protein,Cluster_3
779,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07463  K07463; archaea-specific RecJ-like exonuclease,Cluster_3
780,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07464  cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1],Cluster_3
781,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
782,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03420 Nucleotide excision repair [PATH:ko03420],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
783,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
784,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
785,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03460 Fanconi anemia pathway [PATH:ko03460],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
786,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
787,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
788,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K07466  RFA1, RPA1, rpa; replication factor A1",Cluster_3
789,ko00001,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07468  K07468; putative ATP-dependent DNA ligase [EC:6.5.1.1],Cluster_3
790,ko00001,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07469  mop; aldehyde oxidoreductase [EC:1.2.99.7],Cluster_3
791,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07475  cas3; CRISPR-associated endonuclease Cas3-HD [EC:3.1.-.-],Cluster_3
792,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07477  K07477; translin,Cluster_3
793,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07491  rayT; REP-associated tyrosine transposase,Cluster_3
794,ko00001,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07502  yprB; uncharacterized protein,Cluster_3
795,ko00001,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],K07538  had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368],Cluster_3
796,ko00001,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],K07539  oah; 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase [EC:3.7.1.21],Cluster_3
797,ko00001,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],K07540  E4.1.99.11; benzylsuccinate synthase [EC:4.1.99.11],Cluster_3
798,ko00001,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],K07548  bbsD; (2S)-[(R)-hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.429],Cluster_3
799,ko00001,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K07557  tgtA2, arcS; archaeosine synthase alpha-subunit [EC:2.6.1.97 2.6.1.-]",Cluster_3
800,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K07558  K07558, cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]",Cluster_3
801,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07559  kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-],Cluster_3
802,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K07561  DPH1, dph2; 2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108]",Cluster_3
803,ko00001,09120 Genetic Information Processing,09122 Translation,03013 Nucleocytoplasmic transport [PATH:ko03013],K07562  NMD3; 60S ribosomal export protein NMD3,Cluster_3
804,ko00001,09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ko03008],K07562  NMD3; 60S ribosomal export protein NMD3,Cluster_3
805,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K07562  NMD3; 60S ribosomal export protein NMD3,Cluster_3
806,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K07569  gar1; RNA-binding protein,Cluster_3
807,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07571  K07571; S1 RNA binding domain protein,Cluster_3
808,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07572  K07572; putative nucleotide binding protein,Cluster_3
809,ko00001,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K07573  CSL4, EXOSC1; exosome complex component CSL4",Cluster_3
810,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K07573  CSL4, EXOSC1; exosome complex component CSL4",Cluster_3
811,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K07575  MCTS, TMA20; malignant T-cell-amplified sequence",Cluster_3
812,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07579  K07579; putative methylase,Cluster_3
813,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07580  K07580; Zn-ribbon RNA-binding protein,Cluster_3
814,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07581  K07581; RNA-binding protein,Cluster_3
815,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07583  PUS10; tRNA pseudouridine synthase 10 [EC:5.4.99.25],Cluster_3
816,ko00001,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07584  ysxB; uncharacterized protein,Cluster_3
817,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99974 Translation,K07585  K07585; tRNA methyltransferase,Cluster_3
818,ko00001,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],K07587  sepRS; O-phosphoseryl-tRNA synthetase [EC:6.1.1.27],Cluster_3
819,ko00001,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K07587  sepRS; O-phosphoseryl-tRNA synthetase [EC:6.1.1.27],Cluster_3
820,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07587  sepRS; O-phosphoseryl-tRNA synthetase [EC:6.1.1.27],Cluster_3
821,ko00001,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K07589  folX; D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]",Cluster_3
822,ko00001,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K07590  RP-L7A, rplGB; large subunit ribosomal protein L7A",Cluster_3
823,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K07590  RP-L7A, rplGB; large subunit ribosomal protein L7A",Cluster_3
824,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07668  vicR; two-component system, OmpR family, response regulator VicR",Cluster_3
825,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07668  vicR; two-component system, OmpR family, response regulator VicR",Cluster_3
826,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07698  kinC; two-component system, sporulation sensor kinase C [EC:2.7.13.3]",Cluster_3
827,ko00001,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07698  kinC; two-component system, sporulation sensor kinase C [EC:2.7.13.3]",Cluster_3
828,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07698  kinC; two-component system, sporulation sensor kinase C [EC:2.7.13.3]",Cluster_3
829,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07699  spo0A; two-component system, response regulator, stage 0 sporulation protein A",Cluster_3
830,ko00001,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K07699  spo0A; two-component system, response regulator, stage 0 sporulation protein A",Cluster_3
831,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07699  spo0A; two-component system, response regulator, stage 0 sporulation protein A",Cluster_3
832,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07718  yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]",Cluster_3
833,ko00001,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07718  yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]",Cluster_3
834,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07718  yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]",Cluster_3
835,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07720  yesN; two-component system, response regulator YesN",Cluster_3
836,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07720  yesN; two-component system, response regulator YesN",Cluster_3
837,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07721  K07721; ArsR family transcriptional regulator,Cluster_3
838,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K07722  nikR; CopG family transcriptional regulator, nickel-responsive regulator",Cluster_3
839,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07723  ndoAI; CopG family transcriptional regulator / antitoxin EndoAI,Cluster_3
840,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07723  ndoAI; CopG family transcriptional regulator / antitoxin EndoAI,Cluster_3
841,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07725  csa3; CRISPR-associated protein Csa3,Cluster_3
842,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07725  csa3; CRISPR-associated protein Csa3,Cluster_3
843,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07728  K07728; putative transcriptional regulator,Cluster_3
844,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07730  K07730; putative transcriptional regulator,Cluster_3
845,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07731  K07731; putative transcriptional regulator,Cluster_3
846,ko00001,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K07732  rfk; riboflavin kinase, archaea type [EC:2.7.1.161]",Cluster_3
847,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K07739  ELP3, KAT9; elongator complex protein 3 (tRNA carboxymethyluridine synthase) [EC:2.3.1.311]",Cluster_3
848,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99973 Transcription,K07741  antB; anti-repressor protein,Cluster_3
849,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99973 Transcription,K07743  K07743; transcriptional regulator,Cluster_3
850,ko00001,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99973 Transcription,K07744  K07744; transcriptional regulator,Cluster_3
851,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07770  cssR; two-component system, OmpR family, response regulator CssR",Cluster_3
852,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07770  cssR; two-component system, OmpR family, response regulator CssR",Cluster_3
853,ko00001,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K07803  zraP; zinc resistance-associated protein,Cluster_3
854,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K07803  zraP; zinc resistance-associated protein,Cluster_3
